,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat
"f[1,1]",-1.3200735701217254,0.036751010393234494,1.525951989496858,-4.640203337033837,-2.1234662235588253,-1.3224424568930693,-0.4843435423666277,1.8330149525952395,1724.0234641332925,1.0014521326081731
"f[2,1]",-0.0744501591947192,0.03672222301420674,1.5261649686244478,-3.212760022698836,-0.9096621679526915,-0.07401314536995103,0.7273161977822595,3.283435302806401,1727.2095622796617,1.0014112473614847
"f[3,1]",-0.1189269658237638,0.03677408668178616,1.5258144365117547,-3.3040237229267246,-0.9450789999781806,-0.11047552574220712,0.6852824771666381,3.196010890717014,1721.550030774527,1.0014964484243543
"f[4,1]",-0.10859047769985646,0.036744855227637895,1.5255820398740618,-3.235376024662562,-0.9441065259003127,-0.10247110878171674,0.6984395279449465,3.2237736036271496,1723.7649798324032,1.0014214613405603
"f[5,1]",-0.07602679826371433,0.02033368264132273,0.7346723462410776,-1.5839211373274846,-0.4252341546339737,-0.08722264593040467,0.26091163672017986,1.5554009951705077,1305.4351545124205,1.0032029324154381
"f[6,1]",-0.01245862362650221,0.020299646348117806,0.7348286562245464,-1.6443520863854295,-0.34846909320821506,-0.0029316765110891495,0.3424944052869252,1.489118874178546,1310.3738711010503,1.003117601478315
"f[7,1]",-0.009497121165244479,0.020237892207709784,0.7340901198324785,-1.6445214931483276,-0.34702503461840406,-0.0018335708917729355,0.3433656387372255,1.4963369030253817,1315.7343136249667,1.003134326527995
"f[8,1]",2.370392114982467e-05,0.020229509804409344,0.7355676922665976,-1.6295323685610499,-0.3355628663616797,0.015146174300699795,0.35135153423119214,1.5181729650676719,1322.1312587707594,1.0032119699928699
"f[1,2]",-0.9985126130627691,0.03635144340070201,1.513723952071441,-4.275753267604243,-1.7908173756030021,-1.003860730013866,-0.16449735382587793,2.119809103018621,1734.003804046593,1.0014247458614336
"f[2,2]",-0.0634919644726755,0.03637398044296199,1.5139689107037253,-3.1986555265798873,-0.8966267109806461,-0.05597433164716427,0.7325936142726164,3.229686185582082,1732.4162795611044,1.0014223172767571
"f[3,2]",0.024493215369337903,0.03635846439747276,1.5129154288520228,-3.1075243828261696,-0.8082532318579596,0.02876925065951414,0.8197493030524368,3.2719198009308643,1731.483027400064,1.001384613201709
"f[4,2]",-0.1738180263533085,0.0363879349362174,1.5135157877982996,-3.3108084823380235,-1.0039614885876615,-0.16859038480979227,0.6178366050794868,3.1148082858678516,1730.0517418776617,1.0014256099074672
"f[5,2]",-0.06178376171878105,0.020279609099137157,0.7336421591980525,-1.5601108536108863,-0.4122684460431899,-0.07018469782894957,0.2723753702515791,1.5707534553596618,1308.7280230514696,1.003287368463607
"f[6,2]",-0.006914203082381571,0.02028576373881206,0.7338454258724727,-1.6382268666942474,-0.336839020279893,0.0008360017896639916,0.34401905501691477,1.48865864600151,1308.6588815018035,1.0032323531366223
"f[7,2]",-0.005678274933983307,0.020263851926075094,0.7331227783347483,-1.6375603997715045,-0.338774640976341,0.003377942229073219,0.34303060290391724,1.4876236593471865,1308.9088983718932,1.0032905619440524
"f[8,2]",8.991185161924608e-05,0.020234131639987062,0.734341675384016,-1.636352386058336,-0.3321205955784111,0.008596374393989442,0.34603703585731,1.5123036235280596,1317.1256572441719,1.0032880674237747
"f[1,3]",-0.6027871734263492,0.03610869158361729,1.5052968613046331,-3.7966627613580415,-1.383917219606841,-0.6069459308979004,0.2212434961537548,2.495714246847626,1737.8840945817738,1.00131771007046
"f[2,3]",-0.028317111045357845,0.036152000592485974,1.5059742144813075,-3.1101642513697794,-0.856183636198158,-0.02749468714390875,0.7475410446588768,3.1541351708078578,1735.2833544191508,1.0013381032164046
"f[3,3]",0.11421159177382818,0.036126961477630226,1.5051257491100518,-2.9704404330689256,-0.7126739110526763,0.11642494315221957,0.9001078951438466,3.3105683108294732,1735.73211556491,1.0012542367629957
"f[4,3]",-0.19283877659434376,0.03615568543995736,1.505505328008911,-3.275630865158596,-1.0190483947780562,-0.18786619574078725,0.5953659118070327,2.988783473101094,1733.8494899746954,1.001341327671745
"f[5,3]",-0.04729977338704076,0.020261025199717494,0.7330021912585041,-1.534592746533379,-0.395871022726884,-0.055101114182283376,0.28764980124592854,1.5438753238931624,1308.8434756511106,1.003365374833587
"f[6,3]",-0.0011235385555961712,0.020285769743219554,0.7333552349938693,-1.585061196628508,-0.3368036119917569,0.0065083135180788385,0.35048180403789553,1.4976888997984739,1306.9103872005705,1.0033285035731403
"f[7,3]",-0.0002146734652748825,0.020295915341384953,0.7326841258586562,-1.5812435433368957,-0.33698741527335463,0.009611248196601977,0.34994143329029764,1.4924938901806346,1303.2156278824482,1.003418735826085
"f[8,3]",-0.0016121265054621805,0.020255599007182212,0.7336798246588941,-1.5841555018801392,-0.33496294214992606,0.002286964679588172,0.34315521767096824,1.4870877201636246,1311.9671820246067,1.0033515104928132
"f[1,4]",-0.20561615058885188,0.0360602479702449,1.502193099598413,-3.4119491449502375,-0.9744908485946373,-0.2038236918572539,0.633052456262602,2.783237638131011,1735.3780809196487,1.0011714781673322
"f[2,4]",0.02351772703543985,0.03607878740690033,1.502709300672077,-2.9772605947861743,-0.8096897791513453,0.024059102999736674,0.7904070187486077,3.2283994362803385,1734.7866981797636,1.001194999381045
"f[3,4]",0.15118155238011524,0.03607635320949784,1.5025069703348133,-2.84333357626066,-0.6873051255255754,0.15066111627700052,0.9232584030319042,3.3432006854422838,1734.5536225162946,1.0011188212045596
"f[4,4]",-0.17108575329062534,0.03607249972132837,1.5021355896903648,-3.164523186723508,-1.0106762327648506,-0.1674000660838506,0.6023336338370678,3.0400721745845747,1734.0666835657437,1.0012009689999908
"f[5,4]",-0.03283955114328311,0.02027881464899224,0.7327666901008049,-1.539875140121509,-0.38510320045671476,-0.03694299119201365,0.31050139065549254,1.556807897960668,1305.708726589718,1.003435079727084
"f[6,4]",0.004881202807240091,0.02030133973943105,0.7332827969402506,-1.5759734385950281,-0.3387521567627597,0.0060417853386755226,0.3580973134448546,1.5169158593753747,1304.6487263449753,1.003405110358859
"f[7,4]",0.00689615739066222,0.020334175277351502,0.7326808777803334,-1.5745494198050807,-0.3352098846707043,0.014252191183997814,0.35509222802149265,1.5191209581600447,1298.3045781200342,1.0035184950250962
"f[8,4]",-0.005098602027654733,0.020292412879502578,0.7334781221347484,-1.597304020847918,-0.3491893815081528,-0.0012920365608515285,0.3458330564709565,1.506538762123954,1306.4925832200936,1.003403229592745
