,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat
"f[6,3]",-0.06704798086690877,0.015577966876755433,0.5429299654408448,-1.4255938897769993,-0.18467845076051498,-0.024059268335761275,0.10527063466506945,1.0031237179272743,1214.6917217551393,1.004175024772692
"f[7,3]",-0.06981137762329204,0.01571531449394153,0.5419171465787668,-1.4519775628521843,-0.19094716733993766,-0.019547460364149304,0.10962221582982892,0.9685633268400651,1189.1034306806223,1.0059125682855166
"f[8,3]",-0.07207834686073597,0.015657598824286537,0.5420374776639851,-1.4399401893001764,-0.19113495539554765,-0.02666428649866409,0.10514637337745553,0.9953934852932782,1198.4179584593066,1.004436159161341
"f[1,4]",-0.3028842919641523,0.005048822761375754,0.19772519973849634,-0.7156466805746651,-0.42228151563602134,-0.296832322537796,-0.1782140564112326,0.07904444920221076,1533.7119298023952,1.0019630727177418
"f[2,4]",0.11250387283733847,0.005013912669666667,0.19992234073539547,-0.2676898339957743,-0.014924369051191537,0.10175323904747594,0.23171922609848472,0.5319242784800347,1589.8974957662451,1.0016580673085826
"f[3,4]",0.2842139323293673,0.005060628567621385,0.20042347977141658,-0.10397467427399942,0.15705262907361103,0.2777283305138642,0.404124610602696,0.6978458939748579,1568.5135350392575,1.0015621030775794
"f[4,4]",-0.05192196934999302,0.005090913995549025,0.19926872911228252,-0.42090269858500273,-0.17827514072163586,-0.060227898753183906,0.06545282653022144,0.363939939357663,1532.0988319222436,1.0021731937664824
"f[5,4]",0.04764406102637086,0.01601195414581321,0.5430679892365923,-0.9938865742894734,-0.13381612507460228,-0.011923381503183277,0.1667071950670993,1.4505624188776434,1150.3228144433851,1.007056578856257
"f[6,4]",-0.05449579700691525,0.015959698259317326,0.543967810962504,-1.4412803082836425,-0.17338836187756962,0.001533282763749524,0.12945132415726146,0.9770878637830835,1161.7081877732041,1.0066622899047777
"f[7,4]",-0.05520390319098956,0.015927457023981087,0.5421534708307755,-1.4372689728728707,-0.1779435750353534,0.0010628237165988125,0.1291672784954495,0.9907087781226889,1158.6482260235498,1.0068600607682268
"f[8,4]",-0.06836014809950217,0.016165751003485027,0.5435045092588973,-1.4729870778755192,-0.19115873109292209,-0.007666847624299533,0.114891669004725,0.9769835635587594,1130.3541492711722,1.007648571704702
"f[1,5]",-0.01788836490836002,0.005648773596677738,0.20395084893411486,-0.447506062690345,-0.13856829058186088,-0.00837834159057673,0.11667328221980514,0.35937426886756296,1303.595035048616,1.0011038875401845
"f[2,5]",0.239989723300055,0.005607812798542598,0.20589957642466464,-0.13821160024636944,0.11000035434368065,0.22791131799775668,0.36277478696748655,0.6733193008997183,1348.105533861393,1.000734891883434
"f[3,5]",0.3576814744997081,0.005723820914299898,0.2067430887721435,-0.029702606503367715,0.2229831021069017,0.3480637069402537,0.4759020784556224,0.794602224550435,1304.6377069372859,1.000881724209512
"f[4,5]",0.03043624734656287,0.005729077418947068,0.20570810941866666,-0.34703622670786144,-0.1051851040843236,0.018032342138818505,0.15346527102028207,0.4624953783816126,1289.2390261715768,1.0016701173157876
"f[5,5]",0.06523099426404926,0.016071316896950193,0.5427933130834525,-0.9664501618814668,-0.11617813142611746,0.005997449186327724,0.1839446760415987,1.4653697925181879,1140.685834045298,1.0066400469161818
"f[6,5]",-0.05603225462499301,0.015999153411158592,0.5434070868294117,-1.4247757687582832,-0.17411822604910965,-0.0011301239288270537,0.1292216251059998,0.9759213558076579,1153.6035675104326,1.0062067531875853
"f[7,5]",-0.05844486173450376,0.015748202267272308,0.5406109938177414,-1.4378650548184444,-0.17615396361387703,-0.014863268922669065,0.1219275395313982,1.001717845691458,1178.4408214038292,1.0043329208829348
"f[8,5]",-0.06855697863223453,0.016986896434610384,0.5450917304237577,-1.4718590239743536,-0.19559461671316086,0.0034523250218962583,0.12181704642063193,0.9530005698270907,1029.7009390835524,1.0106068800501098
"f[1,6]",0.2392309042079794,0.005989721599203525,0.20892626998979932,-0.19688798706656827,0.12276612098679426,0.2505942460583103,0.37351377547988135,0.6163770166505108,1216.6700785710948,1.0011288779768805
"f[2,6]",0.2911582446706655,0.005930034206462196,0.210648572268878,-0.0849101760892843,0.15598864633267984,0.28124396098680565,0.41069096858919196,0.749142145508553,1261.8352131024596,1.0007312577992626
"f[3,6]",0.20135810249942182,0.006071974170361625,0.21161803872378748,-0.18742100728147726,0.06454747583439,0.18949299677123557,0.3264386663208175,0.6510177812191109,1214.634294945625,1.0012012090420583
"f[4,6]",0.09191299829442036,0.006091521797275629,0.2109033833496732,-0.29334169573847807,-0.0436274731699655,0.08021023780804057,0.21399726102093167,0.5462050312137945,1198.713754128564,1.0015594326671997
"f[5,6]",0.06901430879521307,0.015976706747820563,0.5419249426910622,-0.9664603387853681,-0.10835489522634138,0.019008365408680665,0.18919483048358793,1.4512021464803282,1150.5453806684752,1.0049467775511562
"f[6,6]",-0.06218139579702208,0.015912964307504388,0.5423492111236172,-1.4282291575392332,-0.1765137275617645,-0.012913775470456659,0.1163271471878618,0.9677933190507875,1161.5979803263044,1.004751636870891
"f[7,6]",-0.055560717036221965,0.015740561541927323,0.5401829556120658,-1.4192371972037634,-0.17217676034802604,-0.01828279670658694,0.12452329516988747,1.0108675765780224,1177.7179929944118,1.0033873177172463
"f[8,6]",-0.08910698370728128,0.016405407205763334,0.5434631769626906,-1.459945147081386,-0.21243342838417734,-0.025600666188427032,0.09465943192060322,0.9387006152436865,1097.4031871131624,1.0077748737721608
"f[1,7]",0.46020229409470986,0.0058954770062852446,0.2080774356480553,0.012238666520021601,0.3425897924078719,0.47117422257624586,0.5931391915062538,0.8421079928199626,1245.696012348303,1.0022383614325205
"f[2,7]",0.2493171990585419,0.005837485067608414,0.20955953475296948,-0.13046620963391206,0.11601910679733923,0.23663649921542945,0.36817690737811537,0.7049961255233737,1288.7339984069185,1.001884211205117
"f[3,7]",0.048329468904984255,0.005954702411787527,0.21041775287318498,-0.3487749410125235,-0.0881638609408302,0.03468802931380175,0.17044550933709113,0.5038504651253736,1248.6612429270474,1.0025005632286017
"f[4,7]",0.0688762620530859,0.005999410932924265,0.21036122640502425,-0.3155868389346814,-0.06577086187908825,0.05531016101608365,0.19191274001759137,0.525001475592946,1229.4593321157085,1.00229356691905
