129.5000,0.1092,0.1100,0.1175,0.1116,0.1146,0.1171,0.1506,0.1461,0.1388,0.4575,0.4548,0.4362,0.5691,0.5911,0.6090,0.5938,0.5799,0.6140,0.6133,0.6117,0.6162,0.6044,0.6021,0.6134,0.6133,0.6109,0.6222
143.5000,0.1082,0.1096,0.1171,0.1103,0.1138,0.1170,0.1275,0.1273,0.1280,0.4035,0.3888,0.3547,0.5769,0.5910,0.5961,0.6110,0.6010,0.6209,0.6298,0.6269,0.6293,0.6158,0.6180,0.6290,0.6246,0.6268,0.6378
150.5000,0.1081,0.1092,0.1167,0.1091,0.1133,0.1163,0.1225,0.1240,0.1271,0.3432,0.3267,0.2907,0.5701,0.5813,0.5861,0.6155,0.6045,0.6246,0.6326,0.6291,0.6340,0.6211,0.6196,0.6252,0.6300,0.6284,0.6340
154.0000,0.1081,0.1096,0.1168,0.1095,0.1130,0.1159,0.1209,0.1213,0.1239,0.3109,0.2945,0.2611,0.5658,0.5735,0.5758,0.6197,0.6091,0.6258,0.6395,0.6346,0.6382,0.6254,0.6238,0.6324,0.6343,0.6326,0.6413
164.5000,0.1078,0.1100,0.1173,0.1090,0.1130,0.1153,0.1190,0.1191,0.1235,0.2359,0.2270,0.2062,0.5465,0.5442,0.5483,0.6229,0.6112,0.6286,0.6441,0.6402,0.6449,0.6294,0.6282,0.6358,0.6382,0.6370,0.6446
175.0000,0.1077,0.1094,0.1172,0.1090,0.1130,0.1160,0.1179,0.1187,0.1222,0.1988,0.1981,0.1831,0.5152,0.5030,0.5071,0.6263,0.6142,0.6304,0.6522,0.6499,0.6526,0.6388,0.6347,0.6430,0.6476,0.6435,0.6518
185.5000,0.1072,0.1090,0.1173,0.1087,0.1129,0.1158,0.1176,0.1179,0.1220,0.1826,0.1839,0.1685,0.4781,0.4572,0.4518,0.6246,0.6149,0.6297,0.6555,0.6529,0.6574,0.6425,0.6410,0.6467,0.6513,0.6498,0.6555
196.0000,0.1072,0.1089,0.1175,0.1082,0.1136,0.1156,0.1173,0.1177,0.1207,0.1718,0.1749,0.1594,0.4347,0.4035,0.3898,0.6236,0.6145,0.6297,0.6621,0.6589,0.6642,0.6491,0.6496,0.6538,0.6579,0.6584,0.6627
206.5000,0.1069,0.1091,0.1179,0.1083,0.1118,0.1153,0.1176,0.1178,0.1196,0.1641,0.1661,0.1513,0.3867,0.3506,0.3378,0.6204,0.6152,0.6263,0.6671,0.6630,0.6688,0.6569,0.6567,0.6616,0.6657,0.6655,0.6704
217.0000,0.1069,0.1098,0.1179,0.1078,0.1111,0.1156,0.1178,0.1180,0.1197,0.1561,0.1587,0.1459,0.3449,0.3058,0.2972,0.6165,0.6133,0.6220,0.6707,0.6673,0.6762,0.6600,0.6592,0.6669,0.6688,0.6680,0.6757
227.5000,0.1074,0.1092,0.1190,0.1078,0.1129,0.1156,0.1184,0.1186,0.1196,0.1500,0.1522,0.1424,0.3102,0.2778,0.2707,0.6104,0.6103,0.6159,0.6755,0.6718,0.6821,0.6684,0.6687,0.6746,0.6772,0.6775,0.6835
238.0000,0.1069,0.1088,0.1181,0.1077,0.1115,0.1165,0.1187,0.1182,0.1200,0.1446,0.1467,0.1397,0.2867,0.2640,0.2608,0.6026,0.6041,0.6073,0.6819,0.6778,0.6881,0.6737,0.6723,0.6818,0.6825,0.6811,0.6906
248.5000,0.1068,0.1088,0.1180,0.1079,0.1121,0.1157,0.1184,0.1177,0.1202,0.1402,0.1424,0.1365,0.2751,0.2597,0.2599,0.5902,0.5948,0.5939,0.6868,0.6813,0.6931,0.6806,0.6809,0.6880,0.6895,0.6897,0.6968
259.0000,0.1067,0.1091,0.1196,0.1075,0.1117,0.1156,0.1182,0.1177,0.1198,0.1365,0.1384,0.1358,0.2706,0.2601,0.2587,0.5725,0.5818,0.5777,0.6899,0.6874,0.6973,0.6873,0.6872,0.6958,0.6962,0.6960,0.7046
269.5000,0.1074,0.1092,0.1204,0.1077,0.1113,0.1161,0.1181,0.1175,0.1197,0.1339,0.1356,0.1350,0.2705,0.2615,0.2540,0.5492,0.5618,0.5542,0.6948,0.6901,0.7020,0.6967,0.6966,0.7026,0.7055,0.7054,0.7114
